Number of Individual,Calendar Month,Latitude,Longitude
2,2019-FEB,37.526721,-121.959067
6,2019-FEB,37.526739,-122.038462
1,2019-FEB,37.526841,-122.017732
4,2019-FEB,37.526853,-122.011255
1,2019-FEB,37.526866,-121.95328
1,2019-FEB,37.526897,-121.991708
1,2019-FEB,37.526905,-122.044112
1,2019-FEB,37.526978,-121.970712
2,2019-FEB,37.527011,-122.038606
3,2019-FEB,37.527092,-122.044209
5,2019-FEB,37.527092,-121.993146
1,2019-FEB,37.527125,-121.967342
5,2019-FEB,37.527144,-121.969177
3,2019-FEB,37.527185,-122.044258
3,2019-FEB,37.527239,-121.969187
1,2019-FEB,37.527255,-122.009329
2,2019-FEB,37.527262,-122.046151
2,2019-FEB,37.52727,-121.956376
5,2019-FEB,37.527307,-122.039687
2,2019-FEB,37.527312,-122.051858
1,2019-FEB,37.527316,-122.020482
4,2019-FEB,37.527356,-122.039447
1,2019-FEB,37.527402,-122.041524
1,2019-FEB,37.527426,-122.04259
4,2019-FEB,37.527466,-122.04403
1,2019-FEB,37.527473,-122.026996
2,2019-FEB,37.527474,-122.022295
1,2019-FEB,37.527475,-121.95772
6,2019-FEB,37.527478,-122.041564
1,2019-FEB,37.527483,-121.954177
2,2019-FEB,37.527495,-121.96044
5,2019-FEB,37.527516,-122.045384
7,2019-FEB,37.527528,-121.967728
2,2019-FEB,37.527568,-121.950469
1,2019-FEB,37.527591,-121.99014
3,2019-FEB,37.527606,-122.044103
1,2019-FEB,37.527622,-121.966687
2,2019-FEB,37.527654,-122.022637
1,2019-FEB,37.527658,-122.041657
2,2019-FEB,37.527674,-122.044901
1,2019-FEB,37.527698,-122.044831
1,2019-FEB,37.527701,-121.977489
1,2019-FEB,37.527717,-122.016069
1,2019-FEB,37.52772,-121.961624
2,2019-FEB,37.527726,-122.044745
8,2019-FEB,37.527727,-122.043121
2,2019-FEB,37.527748,-121.954284
2,2019-FEB,37.527755,-121.961631
4,2019-FEB,37.527766,-122.011404
2,2019-FEB,37.527778,-121.921006
1,2019-FEB,37.527812,-122.018091
2,2019-FEB,37.527825,-122.043172
2,2019-FEB,37.527875,-122.043198
1,2019-FEB,37.527891,-122.021085
2,2019-FEB,37.527907,-122.045099
1,2019-FEB,37.527918,-122.042846
4,2019-FEB,37.52793,-122.051098
2,2019-FEB,37.528016,-122.042897
5,2019-FEB,37.528024,-121.981089
2,2019-FEB,37.528069,-121.994747
1,2019-FEB,37.528082,-121.955164
2,2019-FEB,37.528119,-121.989301
2,2019-FEB,37.528132,-121.966251
2,2019-FEB,37.528159,-122.020862
1,2019-FEB,37.528164,-122.042974
11,2019-FEB,37.528182,-121.956632
1,2019-FEB,37.528229,-121.996177
1,2019-FEB,37.528247,-122.053991
1,2019-FEB,37.528263,-122.040558
3,2019-FEB,37.52829,-122.013648
3,2019-FEB,37.528298,-122.032895
4,2019-FEB,37.528349,-122.035434
1,2019-FEB,37.528394,-121.935505
1,2019-FEB,37.528426,-121.95773
3,2019-FEB,37.528463,-121.992134
1,2019-FEB,37.528468,-121.92021
2,2019-FEB,37.5285,-122.0091
1,2019-FEB,37.528507,-121.967203
1,2019-FEB,37.528538,-122.026104
2,2019-FEB,37.5286,-121.980634
6,2019-FEB,37.528607,-121.956012
2,2019-FEB,37.528612,-122.024297
2,2019-FEB,37.528627,-121.995284
1,2019-FEB,37.528636,-122.008225
3,2019-FEB,37.528642,-121.971222
4,2019-FEB,37.528655,-122.033599
1,2019-FEB,37.528678,-122.051188
2,2019-FEB,37.52868,-122.03301
4,2019-FEB,37.528711,-122.033708
1,2019-FEB,37.528722,-122.033092
1,2019-FEB,37.528747,-122.051869
3,2019-FEB,37.528763,-122.033173
3,2019-FEB,37.528768,-121.980502
3,2019-FEB,37.528769,-122.028987
3,2019-FEB,37.52881,-121.969059
2,2019-FEB,37.528825,-121.929011
3,2019-FEB,37.528873,-122.037745
2,2019-FEB,37.528895,-122.010524
4,2019-FEB,37.528898,-122.051419
2,2019-FEB,37.528918,-122.026346
1,2019-FEB,37.528931,-122.035933
1,2019-FEB,37.528941,-122.012613
1,2019-FEB,37.528947,-122.044819
1,2019-FEB,37.528951,-121.961239
2,2019-FEB,37.528967,-122.044829
3,2019-FEB,37.528987,-121.989573
1,2019-FEB,37.529008,-121.969436
1,2019-FEB,37.529014,-122.033662
1,2019-FEB,37.529024,-121.971795
5,2019-FEB,37.529041,-121.995936
1,2019-FEB,37.52911,-121.995881
3,2019-FEB,37.529129,-121.982114
1,2019-FEB,37.529147,-121.97467
2,2019-FEB,37.529149,-121.993011
1,2019-FEB,37.529163,-121.991076
1,2019-FEB,37.529163,-121.937699
1,2019-FEB,37.529171,-121.972101
2,2019-FEB,37.529175,-121.997268
2,2019-FEB,37.529179,-122.042081
8,2019-FEB,37.529188,-121.982072
2,2019-FEB,37.529222,-122.007758
6,2019-FEB,37.529248,-122.02818
1,2019-FEB,37.529255,-122.033816
1,2019-FEB,37.529256,-122.050479
1,2019-FEB,37.529269,-121.979137
5,2019-FEB,37.529301,-122.0271
1,2019-FEB,37.529324,-121.99344
9,2019-FEB,37.529337,-122.008738
1,2019-FEB,37.529339,-121.969483
1,2019-FEB,37.529371,-122.045033
1,2019-FEB,37.529382,-121.955803
1,2019-FEB,37.529386,-122.040672
1,2019-FEB,37.529387,-122.028067
1,2019-FEB,37.529388,-122.043623
4,2019-FEB,37.529389,-122.02727
5,2019-FEB,37.529403,-122.046837
2,2019-FEB,37.529417,-121.971012
3,2019-FEB,37.529435,-122.023029
3,2019-FEB,37.529435,-121.991596
5,2019-FEB,37.529446,-122.027378
1,2019-FEB,37.529467,-121.984465
1,2019-FEB,37.529474,-122.04224
3,2019-FEB,37.52948,-121.984489
2,2019-FEB,37.529481,-122.044047
2,2019-FEB,37.529488,-121.973686
1,2019-FEB,37.529495,-121.926405
1,2019-FEB,37.529497,-122.032824
3,2019-FEB,37.529533,-122.042272
4,2019-FEB,37.529558,-122.013259
2,2019-FEB,37.529577,-122.035397
5,2019-FEB,37.529653,-122.035547
4,2019-FEB,37.52968,-121.960045
2,2019-FEB,37.529687,-122.02637
6,2019-FEB,37.529723,-121.962974
1,2019-FEB,37.52973,-121.958132
1,2019-FEB,37.529756,-121.975802
1,2019-FEB,37.52976,-121.971326
1,2019-FEB,37.529768,-122.014179
1,2019-FEB,37.529776,-122.018302
3,2019-FEB,37.529787,-122.042785
1,2019-FEB,37.529787,-121.998055
2,2019-FEB,37.529806,-121.961038
1,2019-FEB,37.529864,-122.035958
1,2019-FEB,37.529874,-122.032019
1,2019-FEB,37.529884,-122.025796
1,2019-FEB,37.529886,-121.920676
1,2019-FEB,37.529898,-121.988832
1,2019-FEB,37.529935,-121.988801
3,2019-FEB,37.529941,-122.036107
1,2019-FEB,37.52995,-122.026949
1,2019-FEB,37.529959,-122.04499
1,2019-FEB,37.529974,-122.025051
1,2019-FEB,37.529997,-121.97775
7,2019-FEB,37.530061,-122.028539
3,2019-FEB,37.530064,-122.033911
1,2019-FEB,37.53011,-121.961959
1,2019-FEB,37.530127,-122.044486
7,2019-FEB,37.530127,-122.028665
4,2019-FEB,37.530176,-122.02876
3,2019-FEB,37.530207,-122.031735
3,2019-FEB,37.530236,-122.037232
6,2019-FEB,37.530252,-121.95632
1,2019-FEB,37.530279,-122.013977
2,2019-FEB,37.53029,-122.010917
1,2019-FEB,37.530307,-121.939784
6,2019-FEB,37.530345,-122.031617
1,2019-FEB,37.530382,-121.948312
1,2019-FEB,37.530389,-122.04817
3,2019-FEB,37.530404,-122.049052
2,2019-FEB,37.530415,-121.948128
1,2019-FEB,37.53043,-121.988385
1,2019-FEB,37.530436,-121.989887
1,2019-FEB,37.530497,-122.043393
4,2019-FEB,37.530501,-122.033215
3,2019-FEB,37.530526,-122.032802
6,2019-FEB,37.530561,-121.990126
2,2019-FEB,37.530566,-121.993153
1,2019-FEB,37.530581,-122.033151
2,2019-FEB,37.530594,-121.986412
3,2019-FEB,37.530596,-121.980765
3,2019-FEB,37.530612,-121.963054
2,2019-FEB,37.530618,-122.033142
1,2019-FEB,37.530635,-121.975125
2,2019-FEB,37.53064,-122.039837
1,2019-FEB,37.530647,-122.033097
18,2019-FEB,37.530722,-121.958527
4,2019-FEB,37.530722,-121.958524
2,2019-FEB,37.530724,-122.039996
1,2019-FEB,37.530753,-121.996007
2,2019-FEB,37.530769,-121.983516
1,2019-FEB,37.53079,-121.967876
1,2019-FEB,37.5308,-121.956078
2,2019-FEB,37.530804,-122.03902
1,2019-FEB,37.530827,-122.040195
3,2019-FEB,37.530827,-121.958541
1,2019-FEB,37.530837,-122.027779
12,2019-FEB,37.530853,-121.960722
1,2019-FEB,37.530877,-122.044267
2,2019-FEB,37.5309,-121.958563
3,2019-FEB,37.530908,-122.036075
4,2019-FEB,37.530922,-122.030363
1,2019-FEB,37.530939,-122.026548
1,2019-FEB,37.530943,-122.008483
1,2019-FEB,37.530957,-122.028465
1,2019-FEB,37.530959,-122.053438
2,2019-FEB,37.531003,-122.020004
1,2019-FEB,37.53101,-122.025289
2,2019-FEB,37.53104,-121.961608
5,2019-FEB,37.531055,-122.040643
2,2019-FEB,37.531058,-122.030624
1,2019-FEB,37.531086,-122.027172
1,2019-FEB,37.531179,-122.009602
1,2019-FEB,37.531193,-121.991383
2,2019-FEB,37.531207,-122.032637
2,2019-FEB,37.531231,-122.025894
1,2019-FEB,37.531248,-122.023432
1,2019-FEB,37.531267,-122.030096
3,2019-FEB,37.531291,-121.996959
1,2019-FEB,37.531295,-122.03808
8,2019-FEB,37.531309,-122.041114
2,2019-FEB,37.531311,-121.983936
2,2019-FEB,37.531312,-122.01313
3,2019-FEB,37.531313,-121.980191
2,2019-FEB,37.531324,-121.975383
7,2019-FEB,37.531337,-122.027381
5,2019-FEB,37.531349,-121.970595
1,2019-FEB,37.531373,-122.013081
2,2019-FEB,37.531382,-122.032492
1,2019-FEB,37.531412,-121.985367
1,2019-FEB,37.531433,-122.043747
1,2019-FEB,37.531439,-122.034156
3,2019-FEB,37.531464,-122.036607
9,2019-FEB,37.531492,-122.029807
1,2019-FEB,37.531509,-121.973474
2,2019-FEB,37.531521,-122.032376
1,2019-FEB,37.531523,-121.991128
4,2019-FEB,37.531542,-122.034356
1,2019-FEB,37.531579,-122.048952
3,2019-FEB,37.531583,-122.029731
1,2019-FEB,37.531586,-121.995799
5,2019-FEB,37.531595,-122.024404
2,2019-FEB,37.531609,-122.032303
1,2019-FEB,37.531639,-122.036312
1,2019-FEB,37.531696,-122.03223
2,2019-FEB,37.531731,-122.029607
3,2019-FEB,37.531764,-122.047987
1,2019-FEB,37.531792,-122.034206
1,2019-FEB,37.531796,-122.014043
3,2019-FEB,37.531852,-122.039152
1,2019-FEB,37.531856,-122.044577
1,2019-FEB,37.531886,-121.978264
4,2019-FEB,37.531918,-122.040783
2,2019-FEB,37.531918,-121.981223
1,2019-FEB,37.531924,-122.029444
2,2019-FEB,37.531932,-121.990749
1,2019-FEB,37.531938,-122.040767
1,2019-FEB,37.531981,-122.025283
5,2019-FEB,37.532015,-122.029368
5,2019-FEB,37.532028,-122.025657
1,2019-FEB,37.532029,-121.976728
1,2019-FEB,37.532034,-122.018579
8,2019-FEB,37.532036,-122.032508
2,2019-FEB,37.532044,-122.032525
4,2019-FEB,37.532055,-122.047778
2,2019-FEB,37.532073,-121.981509
1,2019-FEB,37.532102,-121.989334
6,2019-FEB,37.532106,-122.029292
4,2019-FEB,37.532111,-121.961088
1,2019-FEB,37.532112,-121.96996
2,2019-FEB,37.532162,-121.98744
1,2019-FEB,37.532177,-122.02263
1,2019-FEB,37.53222,-121.975947
3,2019-FEB,37.532226,-122.035039
1,2019-FEB,37.532275,-121.988681
2,2019-FEB,37.532292,-122.019681
4,2019-FEB,37.532311,-122.02912
2,2019-FEB,37.532311,-121.977829
1,2019-FEB,37.532346,-122.035269
1,2019-FEB,37.532374,-121.98394
4,2019-FEB,37.532415,-121.972206
1,2019-FEB,37.532443,-122.024909
2,2019-FEB,37.53245,-122.026066
1,2019-FEB,37.532466,-121.978595
2,2019-FEB,37.53255,-121.989833
9,2019-FEB,37.532585,-121.958314
1,2019-FEB,37.532608,-121.958414
1,2019-FEB,37.532638,-121.988729
1,2019-FEB,37.53265,-122.046594
1,2019-FEB,37.53277,-121.989211
4,2019-FEB,37.532773,-121.98699
1,2019-FEB,37.532793,-121.973518
5,2019-FEB,37.532803,-121.989518
2,2019-FEB,37.532812,-121.922551
1,2019-FEB,37.532813,-121.965885
1,2019-FEB,37.532826,-122.072871
1,2019-FEB,37.532827,-122.07287
1,2019-FEB,37.532845,-121.980792
2,2019-FEB,37.532854,-121.919757
1,2019-FEB,37.532858,-121.976845
5,2019-FEB,37.532865,-122.022101
1,2019-FEB,37.532868,-122.024258
1,2019-FEB,37.532886,-121.943355
2,2019-FEB,37.532898,-122.036324
4,2019-FEB,37.532908,-121.943055
4,2019-FEB,37.532917,-121.988916
15,2019-FEB,37.532921,-121.963829
2,2019-FEB,37.532925,-121.971791
5,2019-FEB,37.532928,-122.041224
2,2019-FEB,37.532939,-121.995192
1,2019-FEB,37.532942,-121.983061
2,2019-FEB,37.532949,-121.927926
1,2019-FEB,37.532956,-121.969256
5,2019-FEB,37.532965,-121.967586
1,2019-FEB,37.532984,-122.043124
4,2019-FEB,37.533004,-122.024776
3,2019-FEB,37.53301,-122.027204
2,2019-FEB,37.533065,-122.02955
1,2019-FEB,37.533087,-121.961622
14,2019-FEB,37.533097,-121.962823
19,2019-FEB,37.533097,-121.962474
1,2019-FEB,37.533099,-121.972243
2,2019-FEB,37.533101,-121.928771
2,2019-FEB,37.53311,-122.039787
1,2019-FEB,37.533124,-122.04021
1,2019-FEB,37.533136,-121.984372
1,2019-FEB,37.533137,-121.977623
2,2019-FEB,37.533151,-121.987762
2,2019-FEB,37.533159,-121.989437
6,2019-FEB,37.533168,-121.98777
4,2019-FEB,37.53317,-122.029874
1,2019-FEB,37.533172,-122.045818
2,2019-FEB,37.533176,-122.040168
1,2019-FEB,37.533184,-121.970127
2,2019-FEB,37.533196,-122.002297
1,2019-FEB,37.5332,-122.042182
1,2019-FEB,37.533211,-121.922707
2,2019-FEB,37.533212,-121.992902
1,2019-FEB,37.533223,-122.022967
17,2019-FEB,37.53325,-121.967214
1,2019-FEB,37.533295,-121.940212
2,2019-FEB,37.533317,-122.034806
7,2019-FEB,37.533322,-121.921805
1,2019-FEB,37.533335,-121.948907
1,2019-FEB,37.533351,-122.02259
1,2019-FEB,37.533388,-122.034318
2,2019-FEB,37.533395,-122.034955
67,2019-FEB,37.533407,-121.967509
2,2019-FEB,37.533425,-121.993316
2,2019-FEB,37.533435,-122.035031
1,2019-FEB,37.53344,-122.040429
1,2019-FEB,37.53345,-121.944167
1,2019-FEB,37.533453,-121.97095
2,2019-FEB,37.533462,-122.0225
3,2019-FEB,37.533486,-122.040519
2,2019-FEB,37.533497,-122.051454
8,2019-FEB,37.533503,-122.034536
4,2019-FEB,37.533512,-121.971314
1,2019-FEB,37.533517,-122.022867
2,2019-FEB,37.533548,-122.04064
4,2019-FEB,37.533552,-122.036776
5,2019-FEB,37.533553,-121.964408
2,2019-FEB,37.533554,-122.011767
2,2019-FEB,37.533557,-121.970233
1,2019-FEB,37.533563,-121.972892
23,2019-FEB,37.533572,-121.964445
1,2019-FEB,37.533576,-122.034674
2,2019-FEB,37.533635,-122.037754
2,2019-FEB,37.533649,-122.034809
3,2019-FEB,37.533699,-121.974629
1,2019-FEB,37.533699,-121.960826
4,2019-FEB,37.533715,-122.030576
8,2019-FEB,37.533729,-122.03496
1,2019-FEB,37.533732,-122.038581
5,2019-FEB,37.533732,-121.964751
2,2019-FEB,37.533734,-122.034973
5,2019-FEB,37.533734,-121.922074
5,2019-FEB,37.533742,-121.958684
1,2019-FEB,37.533747,-121.955223
2,2019-FEB,37.533759,-122.035019
2,2019-FEB,37.53376,-121.964803
1,2019-FEB,37.533773,-121.957181
2,2019-FEB,37.533797,-121.956964
1,2019-FEB,37.533809,-122.035111
3,2019-FEB,37.533814,-122.036144
1,2019-FEB,37.533816,-122.048394
1,2019-FEB,37.533818,-121.979685
1,2019-FEB,37.53383,-121.983399
5,2019-FEB,37.533834,-122.043495
3,2019-FEB,37.533861,-121.970618
5,2019-FEB,37.533884,-122.001877
2,2019-FEB,37.533893,-122.018923
2,2019-FEB,37.533894,-122.036492
1,2019-FEB,37.533904,-122.001683
1,2019-FEB,37.533911,-121.965093
1,2019-FEB,37.533914,-122.000731
5,2019-FEB,37.533926,-122.035998
1,2019-FEB,37.53394,-122.036026
7,2019-FEB,37.533948,-121.965162
1,2019-FEB,37.533994,-122.04321
1,2019-FEB,37.534012,-122.016508
38,2019-FEB,37.53403,-121.955185
1,2019-FEB,37.534033,-121.971496
3,2019-FEB,37.534041,-121.9551
4,2019-FEB,37.534053,-122.040985
2,2019-FEB,37.534073,-122.00868
2,2019-FEB,37.534074,-122.015274
1,2019-FEB,37.53408,-121.922767
3,2019-FEB,37.534089,-122.023564
2,2019-FEB,37.53409,-121.965435
10,2019-FEB,37.534135,-121.96552
2,2019-FEB,37.534175,-121.968295
3,2019-FEB,37.534178,-121.97942
2,2019-FEB,37.534203,-121.973998
3,2019-FEB,37.534222,-121.922764
9,2019-FEB,37.534224,-121.922749
7,2019-FEB,37.534226,-121.922733
24,2019-FEB,37.534228,-122.032523
5,2019-FEB,37.534228,-121.922718
2,2019-FEB,37.53423,-121.968249
3,2019-FEB,37.534231,-121.922703
3,2019-FEB,37.534244,-122.02775
2,2019-FEB,37.534304,-121.972703
2,2019-FEB,37.534305,-122.028234
1,2019-FEB,37.534334,-121.956864
3,2019-FEB,37.534334,-121.928608
3,2019-FEB,37.534342,-122.023774
1,2019-FEB,37.53437,-121.944634
14,2019-FEB,37.5344,-122.028
2,2019-FEB,37.534449,-121.96612
1,2019-FEB,37.534485,-122.036461
6,2019-FEB,37.534491,-121.922828
3,2019-FEB,37.534507,-121.922721
7,2019-FEB,37.53451,-121.966237
1,2019-FEB,37.534511,-122.017407
4,2019-FEB,37.534524,-121.971273
2,2019-FEB,37.534542,-121.959076
2,2019-FEB,37.534558,-122.038642
2,2019-FEB,37.534581,-122.039039
24,2019-FEB,37.534586,-121.954368
1,2019-FEB,37.534619,-122.020332
1,2019-FEB,37.534629,-122.025271
4,2019-FEB,37.534639,-121.976152
1,2019-FEB,37.534686,-121.969862
13,2019-FEB,37.534698,-121.966596
9,2019-FEB,37.534698,-121.966594
3,2019-FEB,37.5347,-122.0279
5,2019-FEB,37.53473,-121.958901
1,2019-FEB,37.534749,-121.953133
9,2019-FEB,37.534773,-121.962785
2,2019-FEB,37.534788,-122.037051
3,2019-FEB,37.5348,-122.0276
2,2019-FEB,37.5348,-122.0275
2,2019-FEB,37.53481,-122.05712
1,2019-FEB,37.534817,-121.929855
1,2019-FEB,37.534858,-121.962939
1,2019-FEB,37.534862,-122.020138
2,2019-FEB,37.534874,-121.993749
1,2019-FEB,37.534892,-121.967728
1,2019-FEB,37.534896,-122.02129
2,2019-FEB,37.534917,-121.958726
1,2019-FEB,37.534956,-121.95786
4,2019-FEB,37.534966,-121.988265
1,2019-FEB,37.534976,-122.018307
1,2019-FEB,37.535012,-121.988402
1,2019-FEB,37.535016,-121.96892
1,2019-FEB,37.535018,-121.976504
1,2019-FEB,37.535037,-121.990945
4,2019-FEB,37.535041,-121.990015
6,2019-FEB,37.535079,-121.96076
4,2019-FEB,37.535101,-121.971192
3,2019-FEB,37.535152,-121.991496
3,2019-FEB,37.535158,-121.963454
2,2019-FEB,37.535175,-121.943328
7,2019-FEB,37.535182,-122.038534
2,2019-FEB,37.535185,-122.05827
2,2019-FEB,37.535215,-121.991446
2,2019-FEB,37.535246,-122.045587
2,2019-FEB,37.535255,-121.959262
5,2019-FEB,37.535284,-121.977869
1,2019-FEB,37.535285,-122.038012
4,2019-FEB,37.535285,-121.959232
1,2019-FEB,37.535304,-121.963711
1,2019-FEB,37.53531,-122.04149
1,2019-FEB,37.53532,-121.970228
1,2019-FEB,37.535323,-121.969458
2,2019-FEB,37.535326,-121.97784
1,2019-FEB,37.535383,-122.059358
3,2019-FEB,37.535397,-121.961143
2,2019-FEB,37.535454,-121.959505
1,2019-FEB,37.535544,-121.958793
1,2019-FEB,37.535574,-122.041633
2,2019-FEB,37.535589,-121.959427
2,2019-FEB,37.53561,-121.975462
1,2019-FEB,37.535615,-122.035066
2,2019-FEB,37.535671,-122.042436
5,2019-FEB,37.535675,-121.97596
4,2019-FEB,37.535698,-121.9596
1,2019-FEB,37.53577,-122.010102
2,2019-FEB,37.535786,-122.041323
1,2019-FEB,37.535806,-121.959773
1,2019-FEB,37.53581,-121.973243
1,2019-FEB,37.535815,-122.047154
2,2019-FEB,37.535837,-121.959264
2,2019-FEB,37.535846,-122.054862
2,2019-FEB,37.535868,-122.05802
2,2019-FEB,37.535881,-121.959334
2,2019-FEB,37.535935,-121.987068
2,2019-FEB,37.535953,-122.056429
1,2019-FEB,37.535954,-121.92433
2,2019-FEB,37.535962,-121.985996
1,2019-FEB,37.535982,-122.035835
5,2019-FEB,37.535983,-121.964327
2,2019-FEB,37.536068,-121.94103
1,2019-FEB,37.536081,-121.98879
2,2019-FEB,37.536098,-121.961549
2,2019-FEB,37.536103,-121.974746
1,2019-FEB,37.53612,-122.037995
2,2019-FEB,37.536141,-121.95975
1,2019-FEB,37.536143,-122.036466
4,2019-FEB,37.53615,-122.040791
2,2019-FEB,37.536162,-122.031532
2,2019-FEB,37.536219,-121.968053
2,2019-FEB,37.536222,-122.036617
2,2019-FEB,37.536229,-122.049322
1,2019-FEB,37.536271,-121.95168
1,2019-FEB,37.536342,-122.036843
3,2019-FEB,37.53635,-122.031373
2,2019-FEB,37.53635,-121.976097
1,2019-FEB,37.536356,-121.964792
1,2019-FEB,37.536358,-121.973688
2,2019-FEB,37.536358,-121.966565
2,2019-FEB,37.536384,-121.948837
1,2019-FEB,37.536394,-121.987113
1,2019-FEB,37.536402,-121.970318
1,2019-FEB,37.536443,-121.97602
5,2019-FEB,37.536444,-121.975304
1,2019-FEB,37.536457,-121.969615
2,2019-FEB,37.536461,-122.03707
4,2019-FEB,37.536462,-122.045185
1,2019-FEB,37.536478,-121.985988
2,2019-FEB,37.536493,-122.035538
1,2019-FEB,37.536536,-122.05738
3,2019-FEB,37.536551,-121.988147
6,2019-FEB,37.536552,-122.055227
1,2019-FEB,37.536553,-121.995279
2,2019-FEB,37.536595,-122.022839
1,2019-FEB,37.5366,-122.036369
2,2019-FEB,37.536626,-122.057381
2,2019-FEB,37.536669,-122.038556
1,2019-FEB,37.536669,-121.958076
4,2019-FEB,37.53667,-121.996539
2,2019-FEB,37.536673,-122.019137
2,2019-FEB,37.53669,-121.948782
1,2019-FEB,37.536698,-121.985176
1,2019-FEB,37.536702,-121.955824
4,2019-FEB,37.536711,-121.940339
1,2019-FEB,37.53672,-121.991638
1,2019-FEB,37.536731,-121.991991
1,2019-FEB,37.536742,-122.039897
1,2019-FEB,37.536779,-121.995721
1,2019-FEB,37.536788,-121.969972
1,2019-FEB,37.536797,-121.977403
1,2019-FEB,37.536805,-121.995772
2,2019-FEB,37.53681,-121.991656
7,2019-FEB,37.53682,-121.959974
1,2019-FEB,37.536821,-121.935824
1,2019-FEB,37.536848,-122.035748
2,2019-FEB,37.536861,-122.036152
2,2019-FEB,37.53688,-121.969239
1,2019-FEB,37.536893,-121.989335
2,2019-FEB,37.536897,-122.031075
1,2019-FEB,37.536899,-121.977586
2,2019-FEB,37.536957,-122.043324
1,2019-FEB,37.536971,-122.035645
2,2019-FEB,37.537026,-121.989223
1,2019-FEB,37.537029,-121.988409
2,2019-FEB,37.537063,-121.963227
1,2019-FEB,37.537072,-121.963219
1,2019-FEB,37.537079,-122.052519
3,2019-FEB,37.537086,-122.003929
2,2019-FEB,37.53712,-121.981112
1,2019-FEB,37.537168,-121.960019
1,2019-FEB,37.537176,-122.026484
3,2019-FEB,37.537217,-122.03544
1,2019-FEB,37.537223,-121.999588
1,2019-FEB,37.53723,-121.959941
1,2019-FEB,37.537231,-122.033757
2,2019-FEB,37.537256,-122.042391
1,2019-FEB,37.537259,-121.938317
1,2019-FEB,37.537269,-121.962296
1,2019-FEB,37.537291,-122.056642
2,2019-FEB,37.537301,-121.964551
2,2019-FEB,37.537325,-122.039938
1,2019-FEB,37.537343,-121.978159
1,2019-FEB,37.537343,-121.922374
2,2019-FEB,37.537352,-121.959791
4,2019-FEB,37.537356,-122.033657
3,2019-FEB,37.537369,-121.966232
5,2019-FEB,37.537406,-122.050889
1,2019-FEB,37.537422,-121.988903
2,2019-FEB,37.537435,-122.007526
3,2019-FEB,37.53747,-121.980378
1,2019-FEB,37.537471,-121.994031
1,2019-FEB,37.537475,-121.974486
2,2019-FEB,37.537492,-121.985831
1,2019-FEB,37.537501,-121.959106
2,2019-FEB,37.537502,-122.021201
1,2019-FEB,37.537507,-121.995401
1,2019-FEB,37.537511,-122.02726
1,2019-FEB,37.537521,-122.034171
1,2019-FEB,37.537532,-121.970916
1,2019-FEB,37.537542,-121.962797
1,2019-FEB,37.537573,-121.968957
1,2019-FEB,37.537582,-121.946555
4,2019-FEB,37.537603,-122.032351
1,2019-FEB,37.537606,-122.033495
2,2019-FEB,37.537636,-121.969063
3,2019-FEB,37.537651,-121.97159
8,2019-FEB,37.537656,-121.95175
3,2019-FEB,37.537665,-122.032474
3,2019-FEB,37.537672,-121.965578
1,2019-FEB,37.537674,-121.961464
